entity_id,metadata,name,program_id,row_num,sheet
1248,{'描述': '击败地精以后，我们可以用它们的毒药制造箭矢了'},毒箭,poisoned_arrows,550,研究
1249,{'描述': '我们对亡者的研究已经足够了，我们可以开发自己的法力驱动仆从了'},建造构装体,construction_of_automata,552,研究
1250,{'描述': '道路安全了，我们可以开发税收系统了'},安全的道路,safe_roads,554,研究
1251,{'描述': '有了这个协定，我们就可以自由探索他们的土地了，毕竟我们是盟友'},与游荡者的协定,agreement_passage_wanders,557,研究
1252,{'描述': '我们已经征服了游荡者，可以自由探索他们的土地了'},东方侦察任务,scout_mission_east,559,研究
1253,{'描述': '与游荡者的协定让我们更好地了解他们的繁育技术'},大型牧场,large_pastures,561,研究
1254,{'描述': '征服了广阔的东方以后，我们可以开发草原了'},巨大牧场,great_pastures,563,研究
1255,{'描述': '在奇怪的村庄中，我们发现了一个五芒星，和一张用晦涩语言写成的卷轴。我们必须进行调查'},恶魔五芒星,pentagram_tome,565,研究
1256,{'描述': '狗头人的隧道向几个方向伸出分支，我们必须探索它们'},地下任务,underground_kobold_mission,567,研究
1257,{'描述': '狗头人之城中，我们发现了一条线索，它们有一位国王领导着真正的地下大都市'},狗头人的国家,kobold_nation,570,研究
1258,{'描述': '通往一个早已被遗忘，封印的地方。当心守护通道的亡者。要当心'},亡者之门,portal_of_the_dead,573,研究
1259,{'描述': '吸血鬼地穴里并没有棺材，我们必须到别处去寻找'},血迹,trail_blood,576,研究
1260,{'描述': '我们的学者提出了一种机器的设想，它可以利用法力'},法力引擎,mana_engine,579,研究
1261,{'描述': '我们可以利用新型机械探索更远的地方了'},长途探险,long_expedition,581,研究
1262,{'描述': '远离我们目前的边境之处，有着一片大海，我们必须探索那里'},登攀者世界的海岸,shores_theresmore,583,研究
1263,{'描述': '我们使用新机器发展文明'},机械化,mechanization,585,研究
1264,{'描述': '我们总是需要更多空间'},存储区,storage_district,587,研究
1265,{'描述': '钠红石非常有用，但也非常危险，我们需要建造合适的仓库'},钠红石存储,natronite_storage,589,研究
1266,{'描述': '我们的目标是揭开登攀者世界的秘密'},研究区,research_district,591,研究
1267,{'描述': '精金子弹'},精金子弹,adamantium_projectiles,593,研究
1268,{'描述': '精金盾可以为士兵们提供防护'},精金盾,adamantium_shield,597,研究
1269,{'描述': '供士兵们使用的精金剑'},精金剑,adamantium_sword,602,研究
1270,{'描述': '供骑兵们使用的精金长枪'},精金长枪,adamantium_lance,614,研究
1271,{'描述': '我们为大型港口准备了蓝图，我们将用它来探索和开发大海'},海湾计划,harbor_project,618,研究
1272,{'描述': '积累金钱的新想法'},金融市场,financial_markets,620,研究
1273,{'描述': '让我们使用钠红石点亮城市'},钠红之城,natrocity,622,研究
1274,{'描述': '对登攀者世界的自然生态研究可以应用于市民们的生活'},生物学,biology,624,研究
1275,{'描述': '虽然我们的文明在进化，但也不能忘记登攀者世界的自然根源'},生态学,ecology,627,研究
1276,{'描述': '首个关于飞行的胆小暗示'},飞行,flight,629,研究
1277,{'描述': '火绳枪进化成了用途更广泛的武器'},燧发枪,flintlock_musket,631,研究
1278,{'描述': '战场上出现了新式武器，我们将使用它粉碎敌人'},军事战术,military_tactics,633,研究
1279,{'描述': '我们可以使用炸药来保护城市周围'},地雷,land_mine,635,研究
1280,{'描述': '大炮进化后就是野战加农炮了'},野战炮,field_artillery,637,研究
1281,{'描述': '是时候训练工兵们的枪法了'},老练的炮兵,veteran_artillerymen,639,研究
1282,{'描述': '我们的信仰必须与大自然和谐相处'},与自然沟通,communion_nature,641,研究
1283,{'描述': '人群开始在一个孤独的德鲁伊身边聚集起来'},孤独的德鲁伊,lonely_druid,643,研究
1284,{'描述': '接下来的几天，德鲁伊出现在城门口'},德鲁伊之怒,rage_druid,645,研究
1285,{'描述': '城市中发生了奇迹'},城市的奇迹,miracle_city,647,研究
1286,{'描述': '礼尚往来，朋友来了有好酒，豺狼来了有猎枪！'},准备作战,preparation_war,649,研究
1287,{'描述': '大量的武器和大量的硝石失窃，德鲁伊也消失了，希望他平安无事。我们需要提高警惕了'},神秘劫案,mysterious_robbery,651,研究
1288,{'描述': '一支恶魔大军正在往城市冲过来，它们由一个长着黑翼的骑兵率领！准备好了，你要战，我便战！'},堕天使出现,fallen_angel,653,研究
1289,{'描述': '我们消灭了堕天使，该庆祝了！'},欢乐的国度,joyful_nation_1,655,研究
1290,{'描述': '我们消灭了堕天使，该庆祝了！'},欢乐的国度,joyful_nation_2,657,研究
1291,{'描述': '城市安全了，我们需要建造海湾区，开始新旅程了'},远大梦想,end_era_4_1,659,研究
1292,{'描述': '城市安全了，我们需要建造海湾区，开始新旅程了'},远大梦想,end_era_4_2,660,研究
1293,{'描述': '伟大的国度必须统治海洋，我们的发明家成功制造了用于船只的钠红石发动机'},航海,seafaring,661,研究
1294,{'描述': '这座小岛是未知物种的天堂。这里的前哨站可以产生大量研究点'},小岛前哨,outpost_tiny_island,664,研究
1295,{'描述': '我们将前往西方，前往无人到过的地方'},踏上旅途,the_journey,666,研究
1296,{'描述': '让定居点致力于魔法和信仰。您只能选择其一'},信仰的灯塔,beacon_faith,672,研究
1297,{'描述': '让定居点致力于军事。您只能选择其一'},军事定居点,military_colony,674,研究
1298,{'描述': '让定居点致力于资源生产。您只能选择其一'},生产中心,productive_hub,676,研究
1299,{'描述': '让我们建造码头来开发海洋资源'},定居点码头,colonial_docks,678,研究
1300,{'描述': '新世界有着建造生产中心的空间'},海外精炼厂,overseas_refinery,681,研究
1301,{'描述': '现在比以往任何时候都需要保持强大的中央集权'},中央集权,centralized_power,684,研究
1302,{'描述': '我们需要探索灵魂图书馆下面的洞穴'},巨大洞穴,huge_cave_t,688,研究
1303,{'描述': '定居点已经足够壮大，我们可以从中获取收入了'},定居点交易,colonial_trade,690,研究
1304,{'描述': '我们需要建立一支民兵来保卫定居点'},新世界民兵,new_world_militia,693,研究
1305,{'描述': '许多地主也来到了新世界'},大片庄园,landed_estates,696,研究
1306,{'描述': '我们需要开发自己的交通系统'},公共交通,mass_transit,699,研究
1307,{'描述': '设计一座大型雕像，以提高对我们国家的认识'},港口雕像,port_statue,702,研究
1308,{'描述': '我们在新世界建立了前哨'},定居点营地,colonial_camp,705,研究
1309,{'描述': '定居点周围的荒野催生了新的作战策略'},游击战,guerrilla_warfare,708,研究
1310,{'描述': '让我们建造一个可以消灭敌人的据点'},定居点据点,colonial_stronghold,711,研究
1311,{'描述': '新世界的新兵'},定居点新兵,colonial_recruits,714,研究
1312,{'描述': '新型作战方式，利用钠红石为士兵提供短程的任意方向移动能力'},维度装置,dimensional_device,717,研究
1313,{'描述': '让我们把定居点变成一座堡垒吧'},加固定居点,fortified_colony,720,研究
1314,{'描述': '拥有钢铁之躯的庞然大物将摧毁敌人'},钢铁之躯,steel_flesh,723,研究
1315,{'描述': '我们把远古神明们的信仰带到了新世界'},新世界的信仰,faith_world,726,研究
1316,{'描述': '我们需要在这片处女地上建造教堂'},新世界的远古神明,new_old_gods,729,研究
1317,{'描述': '您似乎可以从定居点的地面提取法力'},法力调查,mana_investigation,732,研究
1318,{'描述': '我们的定居点已经发展到足以作为圣地了'},定居点祝圣,colonial_consacration,735,研究
1319,{'描述': '火车头？那是什么妖术？'},铁路,railroad,738,研究
1320,{'描述': '在离定居点不远的森林中，我们有一个奇怪的发现'},奇怪的遭遇,strange_encounter,741,研究
1321,{'描述': '新世界的基础资源十分丰富'},定居点开发,colonial_exploitations,743,研究
1322,{'描述': '让我们开发定居点的矿产资源吧'},工匠联合体,artisan_complex,745,研究
1323,{'描述': '常备军需要大量硝石'},炼金联合体,alchemist_complex_t,748,研究
1324,{'描述': '定居点的空间十分广阔，我们该利用好它'},大型棚屋,large_shed_t,751,研究
1325,{'描述': '建造战壕不仅可以提升防御能力，还可以训练神射手'},战壕,trenches,754,研究
1326,{'描述': '我们需要开始探索新世界'},探索新世界,new_world_exploration,757,研究
1327,{'描述': '秘银子弹'},秘银子弹,mithril_projectiles,760,研究
1328,{'描述': '秘银盾可以为士兵们提供防护'},秘银盾,mithril_shield,767,研究
1329,{'描述': '供士兵们使用的秘银剑'},秘银剑,mithril_sword,772,研究
1330,{'描述': '供骑兵们使用的秘银长枪'},秘银长枪,mithril_lance,790,研究
1331,{'描述': '这些奇怪的生物正在观察我们的定居点，以便与我们进行交流。他们似乎有什么要求，我们的学者需要借助魔法来理解他们的语言'},请求帮助,aid_request,794,研究
1332,{'描述': '我们救出的当地人自称精灵，并称我们为夸拉尔努德，意思是来自浩瀚大海的人'},精灵幸存者,elf_survivors,798,研究
1333,{'描述': '精灵对我们的信任已经充足到愿意派遣部分战士帮助我们战斗'},精灵战士,elf_warriors,800,研究
1334,{'描述': '精灵们珍视的月神神庙被一些邪恶生物亵渎了'},月神的神庙,temple_luna,802,研究
1335,{'描述': '精灵很感谢我们帮他们夺回了珍贵的神庙，带领我们去了他们的村庄'},精灵仅剩的村庄,elf_last_village,804,研究
1336,{'描述': '精灵对事物的构成有更深入的了解'},原子理论,atomic_theory,806,研究
1337,{'描述': '我们了解了原子理论，现在可以建造产生法力的反应堆了'},法力反应堆,mana_reactors,810,研究
1338,{'描述': '装配线将带着我们进入工业时代'},装配线,assembly_line,814,研究
1339,{'描述': '我们利用越来越小的组件开发自动化'},可复制零件,replicable_parts,817,研究
1340,{'描述': '新型轻质合金可以应用于战场'},金属合金,metal_alloys,819,研究
1341,{'描述': '我们需要调查那些偏远的农场发生了什么，孩子们的失踪令人感到非常不安'},被烧毁的农场,burned_farms,821,研究
1342,{'描述': '兽人们变得越来越危险，我们不能允许他们为了一己私利，继续绑架我们的人民了。他们的目标只有杀戮和毁灭，我们会让他们知道登攀者世界人类的厉害'},兽人的威胁,orcish_threat,822,研究
1343,{'描述': '兽人的部队来自于一座坚固的堡垒，让我们拿下它'},兽人堡垒,orcish_citadel,825,研究
1344,{'描述': '我们拿下了兽人的堡垒，但这场胜利很快就变成了痛苦和糟糕情况'},人类的至暗时刻,mankind_darkest,827,研究
1345,{'描述': '兽人危机让全人类都感到担忧，需要进行战争融资来对付这些嗜血的野兽'},战争融资,war_effort,829,研究
1346,{'描述': '考古学家发现了曾经统治该地区之失落文明的证据。他们的科技很可能远超于我们'},科布统治领,kobu_dominion,831,研究
1347,{'描述': '荣耀将指引我们走向胜利！为人类而战！'},人类的荣耀,honor_humanity,833,研究
1348,{'描述': '这是我们的誓言！'},永不言弃,swear_give_up,835,研究
1349,{'描述': '在霍里斯堡垒中，我们发现了令人不安的证据'},孩子们的轨迹,path_children,837,研究
1350,{'描述': '兽人们最后的据点业已陷落，但兽人们为了生存，还是倾巢出动向我们扑来'},兽人部落,orc_horde,839,研究
1351,{'描述': '我们击败了兽人，彻底胜利了'},凯旋归来,the_triumph,843,研究
1352,{'描述': '与兽人的战争结束后，精灵们陷入了深重的衰变中'},精灵衰变,elf_decadence,845,研究
1353,{'描述': '精灵祖先们从一件失落的古物中汲取力量'},精灵古物,ancient_artifact,847,研究
1354,{'描述': '我们必须取回古物'},古物洞穴,cavern_artifact,849,研究
1355,{'描述': '水晶将修复精灵的基因组'},修复精灵基因,repair_elf_genoma,851,研究
1356,{'描述': '精灵们恢复了健康，将再度繁荣昌盛'},精灵繁荣昌盛,elves_thrive,854,研究
1357,{'描述': '在登攀者世界已知的疆域之外，越过最后残存的绿意和生机，绵延着无边无际的荒芜——那就是南火荒漠'},荒漠的精灵神话,myth_south,856,研究
1358,{'描述': '仓库很大，长长的走廊两旁排列着柔和的蓝色、绿色和琥珀色灯光'},科布统治领仓库,kobu_dominion_storehouse,858,研究
1359,{'描述': '科布统治领教会我们如何制造机械侦察兵'},无人机,drone,860,研究
1360,{'描述': '拆解仓库中发现的神秘物体可以为我们的国家提供几个世纪的物资。但如果选择这样做，您将无法复原水晶'},劫掠科布仓库,loot_storehouse,862,研究
1361,{'描述': '我们在仓库深处发现了一个巨大的晶体结构残骸。研究人员相信他们可以用足够的钠红石把这些碎片重新融合到一起。但如果选择这样做，您将无法劫掠科布仓库'},复原科布水晶,restore_crystal,866,研究
1362,{'描述': '水晶会赐予触碰它的人以悠长的寿命'},人类DNA,human_dna,868,研究
1363,{'描述': '基因改造可以用于多个领域'},基因中心,genetic_hub_t,870,研究
1364,{'描述': '我们必须让这种疯狂停下来'},黑色古物,black_artifact,872,研究
1365,{'描述': '越过沙丘，我们发现了更险恶的存在——燃烧着异样光芒的地平线'},火焰之迹,trail_fire,874,研究
1366,{'描述': '他是来自远古的咒术师，曾驯服至强巨兽。他唤作“焰缚者”阿兹拉西斯。'},烬火灾主,tyrant_ash,876,研究
1367,{'描述': '我们可以召唤上古巨龙加入军队了'},“猩红灾厄”维戈洛斯,vaelgoroth_t,878,研究
1368,{'描述': '必须建造传送门，以阻断邪能的流动'},传送门,the_portal_t,880,研究
1369,{'描述': '建造光之信标后，我们的重点转移到探索深渊，并在照明区域建立防御前哨，以确保安全和战略优势'},调查深渊,survey_abyss,883,研究
1370,{'描述': '工匠需要新技术，生产能够抵御深渊破坏力的材料'},辉烬,lumix_t,885,研究
1371,{'描述': '我们必须提高生产力以对抗深渊'},生产力计划,effort_abyss,887,研究
1372,{'描述': '我们必须谨慎探索深渊以获取资源，这是一项结合观察与魔法洞察的战略行动'},俯瞰黑暗,overlook_darkness,889,研究
1373,{'描述': '我们需要用光明炮塔划定疆界，扩张和保护我们的前哨'},划定疆界,delimiting_perimeter,892,研究
1374,{'描述': '我们可以在前哨深入研究这里的奥术'},奥术研究,arcane_study,895,研究
1375,{'描述': '我们必须生产更多粮食以发展深渊定居点'},耕作场,extensive_cultivation_t,898,研究
1376,{'描述': '我们必须研究市场规律，才能赚取更多的黄金！'},市场规律,market_laws,901,研究
1377,{'描述': '水晶的价值越来越大，我们需要更多'},水晶培育场,crystal_farm_t,904,研究
1378,{'描述': '我们需要利用定居点的空间来建造大型钢厂'},钢厂,steel_mills_t,907,研究
1379,{'描述': '深渊的定居点消耗了大量法力，我们必须生产更多'},法力制造器,mana_maker_t,910,研究
1380,{'描述': '我们可以在深渊中建立神殿'},深渊神殿,abyss_shrine,913,研究
1381,{'描述': '为了避开死亡之风与黑暗侵袭，我们应当建造地下密室来扩张势力范围'},地下房间,underground_rooms,916,研究
1382,{'描述': '在笼罩周围区域的混沌与至邪之力中，唯有绝望静候'},勘测周围区域,explore_sorrounding,918,研究
1383,{'描述': '我们可以从弥漫在深渊的黑暗中提取并利用法力，制造法力电池来储存这种神秘能量'},汲取法力,drain_mana,920,研究
1384,{'描述': '我们对这片黑暗而神秘的领土越来越了解'},黑暗之地,dark_land,922,研究
1385,{'描述': '黑暗骑士巡逻队来自附近的一座要塞，我们必须找到它来接管周边地区'},黑暗城堡,dark_castle,926,研究
1386,{'描述': '随着我们解放这片黑暗领域，黑暗对世界的掌控正逐渐消退'},征服深渊,conquer_abyss,928,研究
1387,{'描述': '深渊中的前哨已经扩大，我们必须建造一个在黑暗中闪耀的广场'},光耀广场,light_square,930,研究
1388,{'描述': '我们的前哨足够大了，可以拨款新建佣兵住房'},深渊佣兵,mercenary_abyss,933,研究
1389,{'描述': '我们可以在光耀广场上训练神射手'},召集射手,gather_shooters,936,研究
1390,{'描述': '我们可以在光耀广场上训练圣职者'},召集防御堡垒,gather_bastion,939,研究
1391,{'描述': '我们可以在光耀广场上训练线列步兵'},召集步兵,gather_troops,942,研究
1392,{'描述': '我们可以在光耀广场上训练钢铁骑士'},召集现代骑士,gather_heavy,945,研究
1393,{'描述': '我们引起了远超预想之外的注意。必须强化位于深渊的定居点！'},强化深渊,fortify_abyss,948,研究
1394,{'描述': '神庙中有一幅巨大的镶嵌画，描绘了一个沉睡的泰坦'},泰坦的镶嵌画,titan_mosaic,951,研究
1395,{'描述': '我们唤醒了泰坦，在献上丰厚的贡品之后，他会给我们一份礼物！'},泰坦之礼物,titan_gift_t,954,研究
1396,{'描述': '尼哈鲁尔的力量源泉落在了战场之上'},黑暗水晶,dark_crystal,956,研究
1397,{'描述': '天使想在深渊中帮助我们'},天使宫殿,angel_palace_t,958,研究
1398,{'描述': '辉烬的发现彻底改变了技术，推动了火箭技术的进步'},火箭技术,rocketry,961,研究
1399,{'描述': '这些武器能持续释放附魔子弹组成的弹幕，为对抗莫德凯男爵的黑暗军团提供无与伦比的防御'},机枪,machine_gun,964,研究
1400,{'描述': '这些探测器有着双重功能，既是监视设备，也是魔法地雷的网状部署系统'},无人机,probes,967,研究
1401,{'描述': '身穿强化盔甲，手持魔法连发步枪的步枪手代表了军事创新的巅峰'},步枪手,super_soldier,970,研究
1402,{'描述': '人类通过将首颗原始卫星送入轨道实现了划时代突破。它将检测气候和贸易路线'},卫星,satellite,973,研究
1403,{'描述': '我们需要培养最优秀的炮兵军官'},炮兵军官营房,artillery_officer_t,976,研究
1404,{'描述': '轨道上的卫星接收到了强烈信号，似乎来自外太空深处'},信号,the_signal,978,研究
1405,{'描述': '科学家们立刻着手解密这个神秘信号，它似乎包含一项新技术的信息'},解密信号,decrypt_signal,980,研究
1406,{'描述': '随着解析深入，他们越发清晰地意识到这些并非无序数据，而是精密编码的高级装置建造指南。'},信号机器,nuclear_power,982,研究
1407,{'描述': '泽尼克斯回来提供帮助了'},泽尼克斯回归,zenix_return,984,研究
1408,{'描述': '我们可以激活信号机器，充分利用它的力量'},激活信号机器,activate_signal,987,研究
1409,{'描述': '我们必须研究灭世终焉，这件奥术造物必将彻底清除所有威胁，其威力堪比天界业火的毁灭之力'},研究灭世终焉,research_annhilator,989,研究
1410,{'描述': '一旦制造完毕，灭世终焉即可向深渊释放'},制造灭世终焉,create_annhilator,993,研究
1411,{'描述': '我将化为死神，令世界崩坏。您将进行转生，转生后，所有游戏进度都将重置(成就，统计和传承加成除外)，并开始下周目游戏'},发射灭世终焉,launch_annhilator,997,研究
1412,{'描述': '它给登攀者世界带来的风险无法接受，让我们销毁这个怪物，把技术交给军队吧'},销毁灭世终焉,destroy_annhilator,998,研究
1413,{'描述': '引导人类的终极蓝图'},人类导引,guide_mankind,1003,研究
1414,{'描述': '战胜莫德凯男爵和恶孽之手后，一股强大的力量向我们席卷而来，正是“无智之恶”的本体，它已经做好毁灭整个登攀者世界的准备'},无智之恶,mindless_evil,1006,研究
1415,{'描述': '击败无智之恶后，我们已经是登攀者世界的救世主了！'},登攀者世界的救世主,save_theresmore,1009,研究
1416,{},解锁新魔法和增益,,1,祈祷与魔法
1417,"{'类别': '祈祷', '描述': '我们必须取悦神明，这样祂们才会听到我们的声音'}",赞美神明,praise_gods,4,祈祷与魔法
1418,"{'类别': '祈祷', '描述': '登攀者世界诸神之力的首要形式：祝福'}",祝福,blessing,6,祈祷与魔法
1419,"{'类别': '祈祷', '描述': '必须探索它'}",幸运树林,lucky_grove_f,8,祈祷与魔法
1420,"{'类别': '祈祷', '描述': '我们将祭祀动物取悦神明'}",神明的祭品,sacrifices_gods,10,祈祷与魔法
1421,"{'类别': '祈祷', '描述': '这些奉献者的祈祷会帮助我们'}",侍祭之环,acolyte_circle,12,祈祷与魔法
1422,"{'类别': '祈祷', '描述': '向大探求者祈祷，愿我们的猎人永不迷路'}",大探求者,prayer_for_the_great_seeker,14,祈祷与魔法
1423,"{'类别': '祈祷', '描述': '向大地母亲祈祷，愿祂的果实落于我们身上'}",大地母亲,prayer_for_mother_earth,17,祈祷与魔法
1424,"{'类别': '祈祷', '描述': '向野性之人祈祷，愿祂饲育我们驯养的动物'}",野性之人,prayer_wild_man,19,祈祷与魔法
1425,"{'类别': '祈祷', '描述': '必须善加利用'}",幸运之井,lucky_well_f,22,祈祷与魔法
1426,"{'类别': '祈祷', '描述': '我们可以使用法力来保卫城市'}",法力防御,mana_defense,24,祈祷与魔法
1427,"{'类别': '祈祷', '描述': '向老小者祈祷，愿古代侏儒给予我们丰产'}",老小者,prayer_for_the_old_small_one,27,祈祷与魔法
1428,"{'类别': '祈祷', '描述': '向远古之僧祈祷，愿祂的弟子能回来与我们并肩作战'}",远古之僧,prayer_for_the_ancient_monk,29,祈祷与魔法
1429,"{'类别': '祈祷', '描述': '向伟大战士祈祷，愿祂的愤怒能指引我们的士兵'}",伟大战士,prayer_for_the_great_warrior,31,祈祷与魔法
1430,"{'类别': '祈祷', '描述': '向幸运女神祈祷，以激发命运！'}",幸运女神,prayer_goddess_luck,33,祈祷与魔法
1431,"{'类别': '祈祷', '描述': '我们可以利用法力制造魔法装备'}",神圣装备,sacred_equipments,35,祈祷与魔法
1432,"{'类别': '祈祷', '描述': '野性之人是非常强的骑手'}",狂野之矛,spear_wild_man,38,祈祷与魔法
1433,"{'类别': '祈祷', '描述': '在娜迦的老巢中，我们发现了一盏奇怪的灯，跟那些在世界南部用过的一样'}",奇怪的灯,strange_lamp,41,祈祷与魔法
1434,"{'类别': '祈祷', '描述': '我们击败了足够多的亡灵，可以研究它们的特征了'}",研究亡者生物,study_undead_creatures,43,祈祷与魔法
1435,"{'类别': '祈祷', '描述': '窥探登攀者世界的奥秘'}",登攀者世界揭秘,unveil_theresmore,45,祈祷与魔法
1436,"{'类别': '祈祷', '描述': '可以帮助我们进步'}",远古咒语,ancient_spell_p,47,祈祷与魔法
1437,"{'类别': '祈祷', '描述': '登攀者世界中，有一些地方是地脉能量汇聚的节点'}",圣地,sacred_place,49,祈祷与魔法
1438,"{'类别': '祈祷', '描述': '我们可以创造一个咒语，使我们的森林变得更浓密'}",自然生长,growth_nature,51,祈祷与魔法
1439,"{'类别': '祈祷', '描述': '我们可以在采石场中使用这种咒语，消耗法力举起更重的石头'}",岩轻术,lighten_rocks,53,祈祷与魔法
1440,"{'类别': '祈祷', '描述': '谁不想试试用魔法工具增加产量呢？'}",魔法工具,magical_tools,55,祈祷与魔法
1441,"{'类别': '祈祷', '描述': '我们可以在矿井中人工制造魔法灯，帮助矿工们工作'}",魔法灯,magical_lights,57,祈祷与魔法
1442,"{'类别': '祈祷', '描述': '渴望丰饶。只能有一种渴望。请明智选择'}",渴望丰饶,desire_abundance,59,祈祷与魔法
1443,"{'类别': '祈祷', '描述': '渴望魔法。只能有一种渴望。请明智选择'}",渴望魔法,desire_magic,66,祈祷与魔法
1444,"{'类别': '祈祷', '描述': '收服灯神，让它为我们而战。只能有一种渴望。请明智选择'}",渴望战斗,desire_war,71,祈祷与魔法
1445,"{'类别': '祈祷', '描述': '专注于发展城市。只能专注于其中一种。请明智选择'}",专注于发展,focus_development,73,祈祷与魔法
1446,"{'类别': '祈祷', '描述': '专注于产生法力。只能专注于其中一种。请明智选择'}",专注于魔法,focus_magic,75,祈祷与魔法
1447,"{'类别': '祈祷', '描述': '专注于进行研究。只能专注于其中一种。请明智选择'}",专注于研究,focus_research,77,祈祷与魔法
1448,"{'类别': '祈祷', '描述': '专注于发展后，我们可以施放“生命魔法”咒语了'}",生命魔法,life_magic_p,79,祈祷与魔法
1449,"{'类别': '祈祷', '描述': '专注于研究后，我们可以施放“明悟”咒语了'}",明悟,highlightment_p,81,祈祷与魔法
1450,"{'类别': '祈祷', '描述': '专注于魔法后，我们可以施放“法力之花”咒语了'}",法力之花,mana_flowers_p,83,祈祷与魔法
1451,"{'类别': '祈祷', '描述': '我们击败了足够多的恶魔，可以研究它们的特征了'}",恶魔学,demonology,85,祈祷与魔法
1452,"{'类别': '祈祷', '描述': '我们需要对卷轴进行翻译才能找到它的出处'}",恶魔卷轴,demoniac_tome,87,祈祷与魔法
1453,"{'类别': '祈祷', '描述': '森林里的寺庙是献给森林女神米露涅的。让我们清扫这里，向祂致敬'}",米露涅的寺庙,temple_mirune,89,祈祷与魔法
1454,"{'类别': '祈祷', '描述': '我们可以制造受祝福的魔像了，它由法力驱动'}",制造神圣魔像,create_sacred_golem,92,祈祷与魔法
1455,"{'类别': '祈祷', '描述': '必须探索它'}",灵感大厅,eureka_halls_f,94,祈祷与魔法
1456,"{'类别': '祈祷', '描述': '我们可以使用更多法力来保卫城市'}",法力防御 II,mana_defense_II,96,祈祷与魔法
1457,"{'类别': '祈祷', '描述': '向大建筑师祈祷，愿祂指引我们的石匠'}",大建筑师,prayer_for_the_great_builder,99,祈祷与魔法
1458,"{'类别': '祈祷', '描述': '向奥术之谜祈祷，愿祂指引我们的智者'}",奥术之谜,prayer_for_the_mysterious_arcane,101,祈祷与魔法
1459,"{'类别': '祈祷', '描述': '我们可以利用法力制造更好的魔法装备了'}",神圣装备 II,sacred_equipments_II,103,祈祷与魔法
1460,"{'类别': '祈祷', '描述': '我们可以招募法师了'}",法师,mage_p,106,祈祷与魔法
1461,"{'类别': '祈祷', '描述': '强化坐骑们的咒语'}",魔法马具,mana_armor_p,108,祈祷与魔法
1462,"{'类别': '祈祷', '描述': '越来越多的难民要求进城，现在已经有一大群人了'}",解决危机,the_aid,110,祈祷与魔法
1463,"{'类别': '祈祷', '描述': '我们的人民将在圣谷中繁衍生息'}",圣谷,sacred_den_f,112,祈祷与魔法
1464,"{'类别': '祈祷', '描述': '致力于发现登攀者世界秘密的学院'}",法师学院,mage_academy_f,115,祈祷与魔法
1465,"{'类别': '祈祷', '描述': '法力在其中增长'}",法力场,mage_fields_f,118,祈祷与魔法
1466,"{'类别': '祈祷', '描述': '泽尼克斯愿意回报我们的热情款待，对年轻的战略家们倾囊相授'}",境域行者泽尼克斯,zenix_aid,121,祈祷与魔法
1467,"{'类别': '祈祷', '描述': '古物是巨龙的头骨！我们可以复制它的硬度来运用它的力量，并制造出新装备'}",龙之骨,dragon_skull,124,祈祷与魔法
1468,"{'类别': '祈祷', '描述': '我们可以使用圣光祝福战士们了'}",圣光,holy_light,126,祈祷与魔法
1469,"{'类别': '祈祷', '描述': '东部力量咒语，马儿至上'}",东部力量咒语,power_spell_east,128,祈祷与魔法
1470,"{'类别': '祈祷', '描述': '西部力量咒语，强大如钢'}",西部力量咒语,power_spell_west,131,祈祷与魔法
1471,"{'类别': '祈祷', '描述': '北部力量咒语，铁之献祭'}",北部力量咒语,power_spell_north,134,祈祷与魔法
1472,"{'类别': '祈祷', '描述': '南部力量咒语，金之融合'}",南部力量咒语,power_spell_south,137,祈祷与魔法
1473,"{'类别': '祈祷', '描述': '我们所有的信念都必须指向我们的经济统治计划'}",奉献黄金,gold_consecration,140,祈祷与魔法
1474,"{'类别': '祈祷', '描述': '我们祈祷大地母亲赐予我们丰饶'}",大地母亲的恩典,mother_earth_2,142,祈祷与魔法
1475,"{'类别': '祈祷', '描述': '我们祈祷大探求者赐予我们祂敏锐的视力'}",大探求者的视线,great_seeker_2,144,祈祷与魔法
1476,"{'类别': '祈祷', '描述': '我们祈祷伟大战士赐予我们战场上的愤怒'}",伟大战士之怒,great_warrior_2,146,祈祷与魔法
1477,"{'类别': '祈祷', '描述': '随着魔法环数量的增长，我们可以祝福光之战士们了'}",光之军团,legion_light_p,148,祈祷与魔法
1478,"{'类别': '祈祷', '描述': '我们祈祷那位矮人之神赐予我们祂的恩典'}",老小者的恩典,old_small_one_2,154,祈祷与魔法
1479,"{'类别': '祈祷', '描述': '我们赞美野性之人，愿祂的敏捷加护于身'}",野性之人的灵巧,wild_man_2,156,祈祷与魔法
1480,"{'类别': '祈祷', '描述': '必须建造它'}",娱乐区域,amusement_quarter_f,158,祈祷与魔法
1481,"{'类别': '祈祷', '描述': '北极星已经落入我们手中了，必须弄清如何引导它的力量'}",北极星之力,northern_star_power,160,祈祷与魔法
1482,"{'类别': '祈祷', '描述': '大法师是战场上的精英法师'}",大法师,archmage_p,163,祈祷与魔法
1483,"{'类别': '祈祷', '描述': '我们也需要留意那些为我们信仰服务的商人们！'}",武装商队,armored_caravan_p,165,祈祷与魔法
1484,"{'类别': '祈祷', '描述': '信仰之军将使我们的敌人燃烧'}",信仰之军,army_faith,167,祈祷与魔法
1485,"{'类别': '祈祷', '描述': '我们需要为法师们建造学校'}",魔法高中,highschool_magic_f,169,祈祷与魔法
