amount,entity_id,growth,name,row_num,sheet,type
5000,1153,,研究点,275,研究,资源
1,1153,,铁加工,276,研究,研究
1,1153,,战斗天使,277,研究,传承
5000,1154,,研究点,278,研究,资源
1,1154,,神圣之怒,279,研究,研究
1,1154,,炽天使,280,研究,传承
5000,1155,,黄金,281,研究,资源
1,1155,,封建时代,282,研究,研究
7000,1156,,黄金,283,研究,资源
1,1156,,佣兵团,284,研究,研究
1,1156,,白色连队,285,研究,传承
10000,1157,,黄金,286,研究,资源
1,1157,,加里亚德佣兵营地,287,研究,击杀敌人
10000,1158,,黄金,289,研究,资源
1,1158,,加里亚德团长加入,290,研究,研究
1,1158,,加里亚德团长,291,研究,传承
9000,1159,,黄金,292,研究,资源
1,1159,,加里亚德团长,293,研究,研究
1,1159,,加里亚德团长的故事,294,研究,传承
11000,1160,,黄金,295,研究,资源
1,1160,,旧前哨,296,研究,击杀敌人
9000,1161,,研究点,297,研究,资源
1,1161,,佣兵前哨,298,研究,研究
10000,1162,,研究点,299,研究,资源
3000,1162,,信念,300,研究,资源
1,1162,,加里亚德的遗忘避难所,301,研究,击杀敌人
11000,1163,,研究点,302,研究,资源
1,1163,,古老传说之书,303,研究,研究
12000,1164,,研究点,304,研究,资源
5000,1164,,信念,305,研究,资源
1,1164,,远古巨人,306,研究,击杀敌人
5500,1165,,研究点,307,研究,资源
15,1165,,普通房屋,308,研究,建筑
5,1165,,工匠作坊,309,研究,建筑
1,1165,,铁加工,310,研究,研究
1,1165,,宗教,311,研究,研究
6000,1166,,研究点,312,研究,资源
5000,1166,,食物,313,研究,cap
6000,1167,,研究点,314,研究,资源
2000,1167,,黄金,315,研究,资源
1,1167,,野蛮人村庄,316,研究,击杀敌人
6000,1168,,研究点,317,研究,资源
1,1168,,强盗营地,318,研究,击杀敌人
7000,1169,,研究点,319,研究,资源
1,1169,,逃兵巢穴,320,研究,击杀敌人
7500,1170,,研究点,321,研究,资源
1,1170,,市中心,322,研究,建筑
7500,1171,,研究点,323,研究,资源
1,1171,,佣兵团,324,研究,研究
7500,1172,,研究点,325,研究,资源
13,1172,,工匠作坊,326,研究,建筑
1000,1172,,工具,327,研究,资源
8000,1173,,研究点,328,研究,资源
1500,1173,,木材,329,研究,资源
1000,1173,,石头,330,研究,资源
1,1173,,封建时代,331,研究,研究
10000,1174,,研究点,332,研究,资源
2000,1174,,黄金,333,研究,资源
1000,1174,,木材,334,研究,资源
1,1174,,封建时代,335,研究,研究
10000,1175,,研究点,336,研究,资源
1,1175,,弩,337,研究,研究
10000,1176,,研究点,338,研究,资源
1,1176,,攻城技术,339,研究,研究
10000,1177,,研究点,340,研究,资源
1,1177,,封建时代,341,研究,研究
25000,1178,,黄金,342,研究,资源
1,1178,,登攀游荡者,343,研究,diplomacy_alliance
1,1178,,夜谷保护国,344,研究,diplomacy_alliance
1,1178,,祖尔坦酋长国,345,研究,diplomacy_alliance
1,1178,,西部王国,346,研究,diplomacy_alliance
10000,1179,,研究点,347,研究,资源
1,1179,,教育学,348,研究,研究
8000,1180,,研究点,349,研究,资源
1,1180,,死灵法师地穴,350,研究,击杀敌人
10000,1181,,研究点,351,研究,资源
1,1181,,教育学,352,研究,研究
10000,1182,,研究点,353,研究,资源
4000,1182,,黄金,354,研究,资源
500,1182,,钢,355,研究,资源
1,1182,,锻钢,356,研究,研究
10000,1183,,研究点,357,研究,资源
1,1183,,城墙,358,研究,建筑
1,1183,,建筑学,359,研究,研究
11500,1184,,研究点,360,研究,资源
1000,1184,,铁,361,研究,资源
1,1184,,封建时代,362,研究,研究
12000,1185,,研究点,363,研究,资源
10000,1185,,黄金,364,研究,资源
1,1185,,建筑学,365,研究,研究
6000,1186,,研究点,366,研究,资源
1,1186,,确定边界,367,研究,研究
12000,1187,,研究点,368,研究,资源
4,1187,,守望者前哨,369,研究,建筑
2000,1188,,黄金,370,研究,资源
1,1188,,月明之夜,371,研究,研究
12000,1189,,研究点,372,研究,资源
8000,1189,,黄金,373,研究,资源
1,1189,,教育学,374,研究,研究
12000,1190,,研究点,375,研究,资源
1500,1190,,铜,376,研究,资源
1000,1190,,铁,377,研究,资源
1,1190,,金属铸造,378,研究,研究
2500,1191,,钢,379,研究,资源
1,1191,,锻钢,380,研究,研究
15000,1192,,木材,382,研究,资源
4000,1192,,钢,383,研究,资源
1,1192,,锻钢,384,研究,研究
12500,1193,,铁,386,研究,资源
7500,1193,,钢,387,研究,资源
1,1193,,锻钢,388,研究,研究
16500,1194,,铁,398,研究,资源
6500,1194,,钢,399,研究,资源
1,1194,,锻钢,400,研究,研究
15000,1195,,研究点,401,研究,资源
1,1195,,教育学,402,研究,研究
17500,1196,,研究点,404,研究,资源
1,1196,,公会,405,研究,研究
1,1196,,工匠公会,406,研究,传承
17500,1197,,研究点,407,研究,资源
2000,1197,,信念,408,研究,资源
1,1197,,公会,409,研究,研究
2000,1198,,信念,410,研究,资源
1000,1198,,法力,411,研究,资源
1,1198,,宗教秩序,412,研究,研究
12000,1199,,研究点,413,研究,资源
15,1199,,工匠作坊,414,研究,建筑
3,1199,,食品杂货店,415,研究,建筑
3,1199,,木匠工坊,416,研究,建筑
11500,1200,,研究点,417,研究,资源
1500,1200,,工具,418,研究,资源
15,1200,,矿井,419,研究,建筑
13000,1201,,研究点,420,研究,资源
1,1201,,板甲,421,研究,研究
13000,1202,,研究点,422,研究,资源
5000,1202,,黄金,423,研究,资源
600,1202,,钢,424,研究,资源
1,1202,,锻钢,425,研究,研究
15000,1203,,研究点,426,研究,资源
5000,1203,,黄金,427,研究,资源
1,1203,,公会,428,研究,研究
1,1203,,银行业,429,研究,研究
3,1203,,市场,430,研究,建筑
15000,1204,,研究点,431,研究,资源
1,1204,,城墙,432,研究,建筑
15000,1205,,研究点,433,研究,资源
1,1205,,食物保存,434,研究,研究
10000,1206,,研究点,435,研究,资源
10000,1206,,黄金,436,研究,资源
100,1206,,水晶,437,研究,资源
1,1206,,银行业,438,研究,研究
1,1206,,骑士精神,439,研究,研究
1,1206,,月明之夜,440,研究,研究
18000,1207,,研究点,441,研究,资源
6000,1207,,信念,442,研究,资源
1,1207,,破旧的地穴,443,研究,击杀敌人
17000,1208,,研究点,444,研究,资源
3,1208,,宅邸,445,研究,建筑
3,1208,,木匠工坊,446,研究,建筑
3,1208,,钢铁厂,447,研究,建筑
3,1208,,大学,448,研究,建筑
3,1208,,食品杂货店,449,研究,建筑
1,1208,,集市与市场,450,研究,研究
1,1208,,骑士精神,451,研究,研究
1,1208,,月明之夜,452,研究,研究
18000,1209,,研究点,453,研究,资源
5000,1209,,信念,454,研究,资源
1,1209,,结束封建时代,455,研究,研究
25000,1210,,研究点,456,研究,资源
7000,1210,,信念,457,研究,资源
1,1210,,灵魂图书馆,458,研究,建筑
27000,1211,,研究点,459,研究,资源
1,1211,,自由思想家学院,460,研究,建筑
28000,1212,,研究点,461,研究,资源
1,1212,,自由思想家学院,462,研究,建筑
28000,1213,,研究点,463,研究,资源
1,1213,,科学理论,464,研究,研究
29000,1214,,研究点,465,研究,资源
1,1214,,化学,466,研究,研究
30000,1215,,研究点,467,研究,资源
1,1215,,科学理论,468,研究,研究
30000,1216,,研究点,469,研究,资源
1,1216,,印刷机,470,研究,研究
30000,1217,,研究点,471,研究,资源
1,1217,,多头蛇之坑,472,研究,击杀敌人
1,1217,,蛇发女妖巢穴,473,研究,击杀敌人
1,1217,,阴暗狼人之森,474,研究,击杀敌人
1,1217,,牛头怪迷宫,475,研究,击杀敌人
30000,1218,,研究点,476,研究,资源
1,1218,,化学,477,研究,研究
31000,1219,,研究点,478,研究,资源
1,1219,,肥料,479,研究,研究
32000,1220,,研究点,480,研究,资源
1,1220,,化学,481,研究,研究
30000,1221,,研究点,482,研究,资源
1,1221,,火药,483,研究,研究
32000,1222,,研究点,484,研究,资源
1,1222,,肥料,485,研究,研究
1,1222,,大存储空间,486,研究,研究
33000,1223,,研究点,487,研究,资源
1,1223,,火药,488,研究,研究
34000,1224,,研究点,489,研究,资源
1,1224,,龙之骨,490,研究,祈祷
4000,1225,,黄金,491,研究,资源
1,1225,,巨龙来袭,492,研究,研究
33000,1226,,研究点,493,研究,资源
8,1226,,银行,494,研究,建筑
35000,1227,,研究点,495,研究,资源
1,1227,,军事科学,496,研究,研究
35000,1228,,研究点,497,研究,资源
1,1228,,夜谷保护国,498,研究,diplomacy_owned
35000,1229,,研究点,499,研究,资源
1,1229,,祖尔坦酋长国,500,研究,diplomacy_owned
45000,1230,,研究点,501,研究,资源
1,1230,,西部王国,502,研究,diplomacy_owned
45000,1231,,黄金,503,研究,资源
7000,1231,,法力,504,研究,资源
1,1231,,阿塔玛的火焰,505,研究,研究
15000,1232,,铜,506,研究,资源
15000,1232,,铁,507,研究,资源
7000,1232,,法力,508,研究,资源
1,1232,,阿塔玛的火焰,509,研究,研究
150000,1233,,黄金,512,研究,资源
1,1233,,力量之路,513,研究,研究
50000,1234,,研究点,514,研究,资源
1,1234,,力量之路,515,研究,研究
10000,1235,,研究点,516,研究,资源
1,1235,,永恒大殿,517,研究,击杀敌人
35000,1236,,研究点,519,研究,资源
1,1236,,印刷机,520,研究,研究
35000,1237,,研究点,521,研究,资源
1,1237,,经济学,522,研究,研究
1,1237,,内政部,523,研究,传承
35000,1238,,研究点,524,研究,资源
1,1238,,经济学,525,研究,研究
1,1238,,战争部,526,研究,传承
35000,1239,,研究点,527,研究,资源
1,1239,,经济学,528,研究,研究
1,1239,,宗教部,529,研究,传承
37000,1240,,研究点,530,研究,资源
2500,1240,,信念,531,研究,资源
1,1240,,印刷机,532,研究,研究
39000,1241,,研究点,533,研究,资源
1,1241,,圣职者军团,534,研究,研究
50000,1242,,研究点,535,研究,资源
1,1242,,魔法艺术教学,536,研究,研究
1,1242,,巨龙来袭,537,研究,研究
35000,1243,,研究点,538,研究,资源
1,1243,,军事学院,539,研究,建筑
70000,1244,,黄金,540,研究,资源
70000,1244,,黄金,541,研究,cap
100000,1245,,黄金,542,研究,资源
1,1245,,证券交易所,543,研究,建筑
150000,1246,,黄金,544,研究,资源
150000,1246,,黄金,545,研究,cap
1,1246,,奉献黄金,546,研究,祈祷
200000,1247,,黄金,547,研究,资源
200000,1247,,黄金,548,研究,cap
1,1247,,抹杀竞争对手,549,研究,研究
1000,1248,,研究点,550,研究,资源
1,1248,,地精巢穴,551,研究,击杀敌人
8000,1249,,研究点,552,研究,资源
1,1249,,研究亡者生物,553,研究,祈祷
9000,1250,,研究点,554,研究,资源
1,1250,,强盗营地,555,研究,击杀敌人
1,1250,,逃兵巢穴,556,研究,击杀敌人
15000,1251,,黄金,557,研究,资源
1,1251,,登攀游荡者,558,研究,diplomacy_alliance
15000,1252,,黄金,559,研究,资源
1,1252,,登攀游荡者,560,研究,diplomacy_owned
9000,1253,,研究点,561,研究,资源
1,1253,,与游荡者的协定,562,研究,研究
9000,1254,,研究点,563,研究,资源
1,1254,,东方侦察任务,564,研究,研究
5000,1255,,研究点,565,研究,资源
1,1255,,奇怪的村庄,566,研究,击杀敌人
7000,1256,,研究点,567,研究,资源
10000,1256,,黄金,568,研究,资源
1,1256,,狗头人隧道,569,研究,击杀敌人
15000,1257,,研究点,570,研究,资源
15000,1257,,黄金,571,研究,资源
1,1257,,狗头人之城,572,研究,击杀敌人
40000,1258,,研究点,573,研究,资源
15,1258,,矿井,574,研究,建筑
5,1258,,法力之柱,575,研究,建筑
50000,1259,,研究点,576,研究,资源
10000,1259,,黄金,577,研究,资源
1,1259,,吸血鬼地穴,578,研究,击杀敌人
56000,1260,,研究点,579,研究,资源
1,1260,,法力深井,580,研究,建筑
56000,1261,,研究点,581,研究,资源
1,1261,,法力引擎,582,研究,研究
57000,1262,,研究点,583,研究,资源
1,1262,,长途探险,584,研究,研究
57000,1263,,研究点,585,研究,资源
1,1263,,法力引擎,586,研究,研究
57000,1264,,研究点,587,研究,资源
1,1264,,机械化,588,研究,研究
59000,1265,,研究点,589,研究,资源
1,1265,,机械化,590,研究,研究
59000,1266,,研究点,591,研究,资源
1,1266,,机械化,592,研究,研究
10000,1267,,钢,593,研究,资源
5000,1267,,水晶,594,研究,资源
5000,1267,,硝石,595,研究,资源
1,1267,,研究区,596,研究,研究
25000,1268,,木材,597,研究,资源
10000,1268,,钢,598,研究,资源
5000,1268,,水晶,599,研究,资源
5000,1268,,硝石,600,研究,资源
1,1268,,研究区,601,研究,研究
15000,1269,,钢,602,研究,资源
7500,1269,,水晶,603,研究,资源
7500,1269,,硝石,604,研究,资源
1,1269,,研究区,605,研究,研究
12000,1270,,钢,614,研究,资源
5500,1270,,水晶,615,研究,资源
5500,1270,,硝石,616,研究,资源
1,1270,,研究区,617,研究,研究
60000,1271,,研究点,618,研究,资源
1,1271,,登攀者世界的海岸,619,研究,研究
62000,1272,,研究点,620,研究,资源
1,1272,,研究区,621,研究,研究
66000,1273,,研究点,622,研究,资源
1,1273,,金融市场,623,研究,研究
69000,1274,,研究点,624,研究,资源
1,1274,,研究区,625,研究,研究
73000,1275,,研究点,627,研究,资源
1,1275,,研究区,628,研究,研究
76000,1276,,研究点,629,研究,资源
1,1276,,钠红之城,630,研究,研究
79000,1277,,研究点,631,研究,资源
1,1277,,机械化,632,研究,研究
82000,1278,,研究点,633,研究,资源
1,1278,,燧发枪,634,研究,研究
85000,1279,,研究点,635,研究,资源
1,1279,,军事战术,636,研究,研究
85000,1280,,研究点,637,研究,资源
1,1280,,军事战术,638,研究,研究
85000,1281,,研究点,639,研究,资源
1,1281,,野战炮,640,研究,研究
90000,1282,,研究点,641,研究,资源
1,1282,,生态学,642,研究,研究
13000,1283,,信念,643,研究,资源
1,1283,,与自然沟通,644,研究,研究
95000,1284,,研究点,645,研究,资源
1,1284,,放逐德鲁伊,646,研究,祈祷
98000,1285,,研究点,647,研究,资源
1,1285,,孤独的德鲁伊,648,研究,祈祷
98000,1286,,研究点,649,研究,资源
1,1286,,城市祝福,650,研究,祈祷
108000,1287,,研究点,651,研究,资源
1,1287,,城市的奇迹,652,研究,研究
108000,1288,,研究点,653,研究,资源
1,1288,,准备作战,654,研究,研究
8000,1289,,黄金,655,研究,资源
1,1289,,神秘劫案,656,研究,研究
8000,1290,,黄金,657,研究,资源
1,1290,,堕天使出现,658,研究,研究
1,1291,,欢乐的国度,659,研究,研究
1,1292,,欢乐的国度,660,研究,研究
115000,1293,,研究点,661,研究,资源
1,1293,,海湾区,662,研究,建筑
1,1293,,end_4,663,研究,研究
115000,1294,,研究点,664,研究,资源
1,1294,,远西岛,665,研究,击杀敌人
121000,1295,,研究点,666,研究,资源
190000,1295,,黄金,667,研究,资源
14000,1295,,食物,668,研究,资源
14000,1295,,补给,669,研究,资源
12000,1295,,钠红石,670,研究,资源
1,1295,,岛屿前哨,671,研究,建筑
1,1296,,定居点大厅,672,研究,建筑
1,1297,,定居点大厅,674,研究,建筑
1,1298,,定居点大厅,676,研究,建筑
120000,1299,,研究点,678,研究,资源
1,1299,,定居点大厅,679,研究,建筑
1,1299,,生产中心,680,研究,研究
121000,1300,,研究点,681,研究,资源
1,1300,,定居点大厅,682,研究,建筑
1,1300,,生产中心,683,研究,研究
125000,1301,,研究点,684,研究,资源
50000,1301,,黄金,685,研究,资源
2,1301,,定居点大厅,686,研究,建筑
1,1301,,航海,687,研究,研究
125000,1302,,研究点,688,研究,资源
1,1302,,巨大洞穴,689,研究,击杀敌人
126000,1303,,研究点,690,研究,资源
5,1303,,定居点大厅,691,研究,建筑
1,1303,,生产中心,692,研究,研究
130000,1304,,研究点,693,研究,资源
10,1304,,定居点大厅,694,研究,建筑
1,1304,,生产中心,695,研究,研究
132000,1305,,研究点,696,研究,资源
10,1305,,定居点大厅,697,研究,建筑
1,1305,,生产中心,698,研究,研究
135000,1306,,研究点,699,研究,资源
10000,1306,,钠红石,700,研究,资源
1,1306,,中央集权,701,研究,研究
140000,1307,,研究点,702,研究,资源
15,1307,,定居点大厅,703,研究,建筑
1,1307,,生产中心,704,研究,研究
120000,1308,,研究点,705,研究,资源
1,1308,,定居点大厅,706,研究,建筑
1,1308,,军事定居点,707,研究,研究
121000,1309,,研究点,708,研究,资源
1,1309,,定居点大厅,709,研究,建筑
1,1309,,军事定居点,710,研究,研究
126000,1310,,研究点,711,研究,资源
5,1310,,定居点大厅,712,研究,建筑
1,1310,,军事定居点,713,研究,研究
132000,1311,,研究点,714,研究,资源
10,1311,,定居点大厅,715,研究,建筑
1,1311,,军事定居点,716,研究,研究
134000,1312,,研究点,717,研究,资源
10,1312,,定居点大厅,718,研究,建筑
1,1312,,军事定居点,719,研究,研究
140000,1313,,研究点,720,研究,资源
15,1313,,定居点大厅,721,研究,建筑
1,1313,,军事定居点,722,研究,研究
142000,1314,,研究点,723,研究,资源
15,1314,,定居点大厅,724,研究,建筑
1,1314,,军事定居点,725,研究,研究
120000,1315,,研究点,726,研究,资源
1,1315,,定居点大厅,727,研究,建筑
1,1315,,信仰的灯塔,728,研究,研究
126000,1316,,研究点,729,研究,资源
5,1316,,定居点大厅,730,研究,建筑
1,1316,,信仰的灯塔,731,研究,研究
132000,1317,,研究点,732,研究,资源
10,1317,,定居点大厅,733,研究,建筑
1,1317,,信仰的灯塔,734,研究,研究
140000,1318,,研究点,735,研究,资源
15,1318,,定居点大厅,736,研究,建筑
1,1318,,信仰的灯塔,737,研究,研究
145000,1319,,研究点,738,研究,资源
18000,1319,,钢,739,研究,资源
1,1319,,公共交通,740,研究,研究
4,1320,,定居点大厅,741,研究,建筑
1,1320,,航海,742,研究,研究
125000,1321,,研究点,743,研究,资源
3,1321,,定居点大厅,744,研究,建筑
126000,1322,,研究点,745,研究,资源
3,1322,,定居点大厅,746,研究,建筑
1,1322,,定居点开发,747,研究,研究
128000,1323,,研究点,748,研究,资源
5,1323,,定居点大厅,749,研究,建筑
1,1323,,工匠联合体,750,研究,研究
128000,1324,,研究点,751,研究,资源
5,1324,,定居点大厅,752,研究,建筑
1,1324,,工匠联合体,753,研究,研究
128000,1325,,研究点,754,研究,资源
5,1325,,定居点大厅,755,研究,建筑
1,1325,,工匠联合体,756,研究,研究
80000,1326,,黄金,757,研究,资源
6,1326,,定居点大厅,758,研究,建筑
1,1326,,航海,759,研究,研究
25000,1327,,钢,760,研究,资源
5000,1327,,钠红石,761,研究,资源
1,1327,,探索新世界,762,研究,研究
20000,1328,,钢,767,研究,资源
7000,1328,,钠红石,768,研究,资源
1,1328,,探索新世界,769,研究,研究
30000,1329,,钢,772,研究,资源
12500,1329,,钠红石,773,研究,资源
1,1329,,探索新世界,774,研究,研究
17000,1330,,钢,790,研究,资源
10000,1330,,钠红石,791,研究,资源
1,1330,,探索新世界,792,研究,研究
132000,1331,,研究点,794,研究,资源
10000,1331,,水晶,795,研究,资源
10000,1331,,法力,796,研究,资源
1,1331,,奇怪的遭遇,797,研究,研究
135000,1332,,研究点,798,研究,资源
1,1332,,双头巨人营地,799,研究,击杀敌人
14500,1333,,水晶,800,研究,资源
5,1333,,精灵营地,801,研究,建筑
150000,1334,,研究点,802,研究,资源
8,1334,,定居点大厅,803,研究,建筑
155000,1335,,研究点,804,研究,资源
1,1335,,亵渎神庙,805,研究,击杀敌人
155000,1336,,研究点,806,研究,资源
18000,1336,,钠红石,807,研究,资源
1,1336,,精灵幸存者,808,研究,研究
3,1336,,发展部,809,研究,建筑
160000,1337,,研究点,810,研究,资源
15000,1337,,法力,811,研究,资源
15000,1337,,钠红石,812,研究,资源
1,1337,,原子理论,813,研究,研究
165000,1338,,研究点,814,研究,资源
20000,1338,,钢,815,研究,资源
6,1338,,发展部,816,研究,建筑
170000,1339,,研究点,817,研究,资源
1,1339,,装配线,818,研究,研究
180000,1340,,研究点,819,研究,资源
1,1340,,可复制零件,820,研究,研究
12,1341,,定居点大厅,821,研究,建筑
190000,1342,,研究点,822,研究,资源
120000,1342,,黄金,823,研究,资源
1,1342,,兽人集中营,824,研究,击杀敌人
190000,1343,,研究点,825,研究,资源
1,1343,,兽人突袭队,826,研究,击杀敌人
200000,1344,,研究点,827,研究,资源
1,1344,,兽人戈米亚克堡垒,828,研究,击杀敌人
18000,1345,,信念,829,研究,资源
1,1345,,人类的至暗时刻,830,研究,研究
200000,1346,,研究点,831,研究,资源
10,1346,,考古挖掘场,832,研究,建筑
200000,1347,,研究点,833,研究,资源
1,1347,,兽人奥索格堡垒,834,研究,击杀敌人
200000,1348,,研究点,835,研究,资源
1,1348,,兽人图尔冈堡垒,836,研究,击杀敌人
200000,1349,,研究点,837,研究,资源
1,1349,,兽人霍里斯堡垒,838,研究,击杀敌人
210000,1350,,研究点,839,研究,资源
1,1350,,兽人霍里斯堡垒,840,研究,击杀敌人
1,1350,,兽人奥索格堡垒,841,研究,击杀敌人
1,1350,,兽人图尔冈堡垒,842,研究,击杀敌人
25000,1351,,黄金,843,研究,资源
1,1351,,兽人部落,844,研究,研究
215000,1352,,研究点,845,研究,资源
1,1352,,凯旋归来,846,研究,研究
230000,1353,,研究点,847,研究,资源
1,1353,,治疗圣所,848,研究,建筑
230000,1354,,研究点,849,研究,资源
1,1354,,失落山谷,850,研究,击杀敌人
230000,1355,,研究点,851,研究,资源
1,1355,,禁锢单元,852,研究,建筑
230000,1356,,研究点,854,研究,资源
1,1356,,修复精灵基因,855,研究,研究
230000,1357,,研究点,856,研究,资源
1,1357,,修复精灵基因,857,研究,研究
200000,1358,,研究点,858,研究,资源
1,1358,,巨门,859,研究,击杀敌人
250000,1359,,研究点,860,研究,资源
1,1359,,科布统治领,861,研究,diplomacy_alliance
250000,1360,,黄金,862,研究,资源
1,1360,,科布统治领仓库,863,研究,研究
500000,1361,,研究点,866,研究,资源
1,1361,,科布统治领仓库,867,研究,研究
250000,1362,,研究点,868,研究,资源
2,1362,,禁锢单元,869,研究,建筑
250000,1363,,研究点,870,研究,资源
1,1363,,人类DNA,871,研究,研究
260000,1364,,研究点,872,研究,资源
3,1364,,禁锢单元,873,研究,建筑
270000,1365,,研究点,874,研究,资源
1,1365,,南火荒漠,875,研究,击杀敌人
280000,1366,,研究点,876,研究,资源
1,1366,,火法师领域入口,877,研究,击杀敌人
300000,1367,,研究点,878,研究,资源
1,1367,,烬火灾主,879,研究,击杀敌人
260000,1368,,研究点,880,研究,资源
12000,1368,,法力,881,研究,资源
1,1368,,腐化之地,882,研究,击杀敌人
260000,1369,,研究点,883,研究,资源
1,1369,,光之信标,884,研究,建筑
260000,1370,,研究点,885,研究,资源
1,1370,,光之信标,886,研究,建筑
260000,1371,,研究点,887,研究,资源
1,1371,,辉烬工厂,888,研究,建筑
260000,1372,,研究点,889,研究,资源
12000,1372,,法力,890,研究,资源
1,1372,,调查深渊,891,研究,研究
260000,1373,,研究点,892,研究,资源
60000,1373,,原料,893,研究,资源
1,1373,,俯瞰黑暗,894,研究,研究
260000,1374,,研究点,895,研究,资源
39000,1374,,水晶,896,研究,资源
1,1374,,划定疆界,897,研究,研究
270000,1375,,研究点,898,研究,资源
7500,1375,,马,899,研究,资源
1,1375,,生产力计划,900,研究,研究
270000,1376,,研究点,901,研究,资源
250000,1376,,黄金,902,研究,资源
1,1376,,生产力计划,903,研究,研究
270000,1377,,研究点,904,研究,资源
50000,1377,,法力,905,研究,资源
1,1377,,耕作场,906,研究,研究
270000,1378,,研究点,907,研究,资源
50000,1378,,钢,908,研究,资源
1,1378,,市场规律,909,研究,研究
270000,1379,,研究点,910,研究,资源
40000,1379,,水晶,911,研究,资源
1,1379,,水晶培育场,912,研究,研究
280000,1380,,研究点,913,研究,资源
500000,1380,,石头,914,研究,资源
1,1380,,奥术研究,915,研究,研究
300000,1381,,研究点,916,研究,资源
1,1381,,奥术研究,917,研究,研究
300000,1382,,研究点,918,研究,资源
1,1382,,地下房间,919,研究,研究
300000,1383,,研究点,920,研究,资源
1,1383,,地下房间,921,研究,研究
330000,1384,,研究点,922,研究,资源
1000,1384,,辉烬,923,研究,资源
5,1384,,光之信标,924,研究,建筑
1,1384,,黑暗村庄,925,研究,击杀敌人
330000,1385,,研究点,926,研究,资源
1,1385,,黑暗骑士巡逻队,927,研究,击杀敌人
350000,1386,,研究点,928,研究,资源
1,1386,,dark_knight_lord,929,研究,击杀敌人
350000,1387,,研究点,930,研究,资源
1000,1387,,辉烬,931,研究,资源
1,1387,,黑暗之地,932,研究,研究
100000,1388,,黄金,933,研究,资源
1200,1388,,辉烬,934,研究,资源
1,1388,,光耀广场,935,研究,建筑
100000,1389,,木材,936,研究,资源
1200,1389,,辉烬,937,研究,资源
1,1389,,光耀广场,938,研究,建筑
100000,1390,,石头,939,研究,资源
1200,1390,,辉烬,940,研究,资源
2,1390,,光耀广场,941,研究,建筑
50000,1391,,铁,942,研究,资源
1200,1391,,辉烬,943,研究,资源
3,1391,,光耀广场,944,研究,建筑
30000,1392,,钢,945,研究,资源
1200,1392,,辉烬,946,研究,资源
4,1392,,光耀广场,947,研究,建筑
50000,1393,,原料,948,研究,资源
1200,1393,,辉烬,949,研究,资源
5,1393,,光耀广场,950,研究,建筑
215000,1394,,研究点,951,研究,资源
12000,1394,,法力,952,研究,资源
1,1394,,巨型寺庙,953,研究,击杀敌人
240000,1395,,黄金,954,研究,资源
1,1395,,沉眠的泰坦,955,研究,击杀敌人
200000,1396,,研究点,956,研究,资源
1,1396,,尼哈鲁尔窃魂者堡垒,957,研究,diplomacy_owned
360000,1397,,研究点,958,研究,资源
20000,1397,,信念,959,研究,资源
5,1397,,光耀广场,960,研究,建筑
360000,1398,,研究点,961,研究,资源
20000,1398,,钠红石,962,研究,资源
5,1398,,光耀广场,963,研究,建筑
370000,1399,,研究点,964,研究,资源
2000,1399,,辉烬,965,研究,资源
1,1399,,火箭技术,966,研究,研究
370000,1400,,研究点,967,研究,资源
3000,1400,,辉烬,968,研究,资源
1,1400,,火箭技术,969,研究,研究
370000,1401,,研究点,970,研究,资源
2000,1401,,辉烬,971,研究,资源
1,1401,,火箭技术,972,研究,研究
450000,1402,,研究点,973,研究,资源
1,1402,,无人机,974,研究,研究
460000,1403,,研究点,976,研究,资源
1,1403,,卫星,977,研究,研究
470000,1404,,研究点,978,研究,资源
1,1404,,卫星,979,研究,研究
500000,1405,,研究点,980,研究,资源
1,1405,,信号,981,研究,研究
500000,1406,,研究点,982,研究,资源
1,1406,,解密信号,983,研究,研究
100000,1407,,信念,984,研究,资源
100000,1407,,法力,985,研究,资源
1,1407,,解密信号,986,研究,研究
510000,1408,,研究点,987,研究,资源
1,1408,,信号机器,988,研究,建筑
520000,1409,,研究点,989,研究,资源
180000,1409,,法力,990,研究,资源
180000,1409,,水晶,991,研究,资源
1,1409,,激活信号机器,992,研究,研究
150000,1410,,钢,993,研究,资源
130000,1410,,钠红石,994,研究,资源
9000,1410,,辉烬,995,研究,资源
1,1410,,研究灭世终焉,996,研究,研究
1,1411,,制造灭世终焉,997,研究,研究
1,1412,,制造灭世终焉,998,研究,研究
300000,1413,,石头,1003,研究,资源
10000,1413,,辉烬,1004,研究,资源
1,1413,,销毁灭世终焉,1005,研究,研究
1,1414,,销毁灭世终焉,1006,研究,研究
1,1414,,莫德凯·暗棘男爵,1007,研究,diplomacy_owned
1,1414,,恶孽之手,1008,研究,diplomacy_owned
1,1415,,无智之恶,1009,研究,研究
使用时的收益与花费,1416,,,2,祈祷与魔法,
250,1417,,信念,4,祈祷与魔法,资源
1,1417,,寺庙,5,祈祷与魔法,建筑
500,1418,,信念,6,祈祷与魔法,资源
1,1418,,赞美神明,7,祈祷与魔法,祈祷
600,1419,,信念,8,祈祷与魔法,资源
1,1419,,好运之森,9,祈祷与魔法,建筑
600,1420,,信念,10,祈祷与魔法,资源
1,1420,,赞美神明,11,祈祷与魔法,祈祷
800,1421,,信念,12,祈祷与魔法,资源
1,1421,,祝福,13,祈祷与魔法,祈祷
